old;new;obj;diff_kind;subst
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl ICrossSaleProductImpl;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProductImpl_provICrossSaleProductImpl;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl ICrossSaleProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProductImpl_provICrossSaleProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl IMultiTenantCloneable;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProductImpl_provIMultiTenantCloneable;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl IRelatedProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProductImpl_provIRelatedProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl IPromotableProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProductImpl_provIPromotableProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl ISerializable;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProductImpl_provISerializable;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProduct_provICrossSaleProductImpl_inst;DELETE;false
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProduct_provICrossSaleProduct_inst;DELETE;false
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProduct_provIMultiTenantCloneable_inst;DELETE;false
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProduct_provIRelatedProduct_inst;DELETE;false
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProduct_provIPromotableProduct_inst;DELETE;false
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_CrossSaleProduct_provISerializable_inst;DELETE;false
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.core.catalog.domain.CrossSaleProductImpl";CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl IUpSaleProductImpl;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_UpSaleProductImpl_provIUpSaleProductImpl;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl IUpSaleProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_catalog_domain_UpSaleProductImpl_provIUpSaleProduct;CHANGE;null
broadleaf-5.2.5-M5;broadleaf-5.2.5-GA;class dedal.impl.InterfaceTypeImpl IMultiTenantCloneable;CHANGE;null
